"zone","zone2","year","week","spp","trap_L","mosq_L","abund_sd","abund","abund_lci","abund_uci","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"NE","FC",2022,33,"Tarsalis",10,787,35.5686,78.7,56.6544,100.7456,0.0056,0.0018,0.0138,0.44,0.14,1.09
"NE","FC",2022,33,"All",10,1742,119.4659,174.2,100.1543,248.2457,0.0045,0.0021,0.0086,0.78,0.37,1.5
"SE","FC",2022,33,"Pipiens",15,636,62.2137,42.4,10.9155,73.8845,0.0046,0.0012,0.0124,0.2,0.05,0.53
"SE","FC",2022,33,"Tarsalis",15,734,37.8728,48.9333,29.767,68.0996,0.0028,5e-04,0.0094,0.14,0.02,0.46
"SE","FC",2022,33,"All",15,1370,50.7151,91.3333,65.6679,116.9987,0.0037,0.0014,0.0082,0.34,0.13,0.75
"SW","FC",2022,33,"Pipiens",9,103,9.658,11.4444,5.1345,17.7543,0.0076,4e-04,0.0403,0.09,0,0.46
"SW","FC",2022,33,"Tarsalis",9,263,42.044,29.2222,1.7535,56.6909,0,0,0.0158,0,0,0.46
"SW","FC",2022,33,"All",9,366,30.9744,40.6667,20.4301,60.9033,0.0027,2e-04,0.0132,0.11,0.01,0.54
"FC","FC",2022,33,"Pipiens",43,1791,92.5696,41.6512,13.9824,69.32,0.0041,0.0019,0.0077,0.17,0.08,0.32
"FC","FC",2022,33,"Tarsalis",43,1918,40.5469,44.6047,32.4853,56.7241,0.0039,0.0017,0.0078,0.17,0.08,0.35
"FC","FC",2022,33,"All",43,3709,71.0544,86.2558,65.0178,107.4938,0.004,0.0024,0.0065,0.35,0.21,0.56
"LV","LV",2022,33,"Pipiens",6,106,36.5933,17.6667,0,46.9474,0,0,0.0363,0,0,0.64
"LV","LV",2022,33,"Tarsalis",6,137,21.1888,22.8333,5.8787,39.7879,0.0176,0.0032,0.0656,0.4,0.07,1.5
"LV","LV",2022,33,"All",6,243,28.636,40.5,17.5864,63.4136,0.0091,0.0017,0.0308,0.37,0.07,1.25
"BE","BE",2022,33,"Pipiens",5,39,6.9426,7.8,1.7145,13.8855,0,0,0.0897,0,0,0.7
"BE","BE",2022,33,"Tarsalis",5,110,12.227,22,11.2826,32.7174,0,0,0.0337,0,0,0.74
"BE","BE",2022,33,"All",5,149,11.9949,29.8,19.286,40.314,0,0,0.0251,0,0,0.75
"BC","BC",2022,33,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,33,"Tarsalis",23,38,3.4326,1.6522,0.2493,3.0551,0,0,0.0918,0,0,0.15
"BC","BC",2022,33,"All",23,38,2.5413,1.6522,0.6136,2.6908,0,0,0.0918,0,0,0.15
"NW","FC",2022,32,"Pipiens",9,54,6.0208,6,2.0664,9.9336,0.0099,6e-04,0.0486,0.06,0,0.29
"NW","FC",2022,32,"Tarsalis",9,167,16.6667,18.5556,7.6667,29.4445,0,0,0.0163,0,0,0.3
"NW","FC",2022,32,"All",9,221,13.7661,24.5556,15.5617,33.5495,0.0029,2e-04,0.0142,0.07,0,0.35
"NE","FC",2022,32,"Pipiens",10,1324,280.2282,132.4,0,306.0872,0,0,0.0029,0,0,0.38
"NE","FC",2022,32,"Tarsalis",10,405,21.0251,40.5,27.4685,53.5315,0.0025,1e-04,0.0126,0.1,0,0.51
"NE","FC",2022,32,"All",10,1729,199.0711,172.9,49.5145,296.2855,6e-04,0,0.0028,0.1,0,0.48
"SE","FC",2022,32,"Pipiens",15,300,25.8014,20,6.9427,33.0573,0,0,0.0104,0,0,0.21
"SE","FC",2022,32,"Tarsalis",15,688,21.5965,45.8667,34.9374,56.796,0.003,5e-04,0.0099,0.14,0.02,0.45
"SE","FC",2022,32,"All",15,988,26.825,65.8667,52.2914,79.442,0.0019,3e-04,0.0064,0.13,0.02,0.42
"SW","FC",2022,32,"Pipiens",9,112,16.5236,12.4444,1.649,23.2398,0.0066,4e-04,0.0352,0.08,0,0.44
"SW","FC",2022,32,"Tarsalis",9,670,90.5982,74.4444,15.2536,133.6352,0.0017,1e-04,0.0082,0.13,0.01,0.61
"SW","FC",2022,32,"All",9,782,70.7716,86.8889,40.6515,133.1263,0.0027,5e-04,0.0091,0.23,0.04,0.79
"FC","FC",2022,32,"Pipiens",43,1790,140.3267,41.6279,0,83.5712,0.001,2e-04,0.0034,0.04,0.01,0.14
"FC","FC",2022,32,"Tarsalis",43,1930,46.9814,44.8837,30.8411,58.9263,0.0022,7e-04,0.0052,0.1,0.03,0.23
"FC","FC",2022,32,"All",43,3720,104.035,86.5116,55.4158,117.6074,0.0016,7e-04,0.0033,0.14,0.06,0.29
"LV","LV",2022,32,"Pipiens",6,127,32.8354,21.1667,0,47.4405,0,0,0.0296,0,0,0.63
"LV","LV",2022,32,"Tarsalis",6,417,59.116,69.5,22.1973,116.8027,0.0024,1e-04,0.0121,0.17,0.01,0.84
"LV","LV",2022,32,"All",6,544,52.1123,90.6667,48.9682,132.3652,0.0019,1e-04,0.0092,0.17,0.01,0.83
"BE","BE",2022,32,"Pipiens",5,55,12.6886,11,0,22.122,0.0205,0.0012,0.1297,0.23,0.01,1.43
"BE","BE",2022,32,"Tarsalis",5,486,50.062,97.2,53.3187,141.0813,0.01,0.0033,0.0252,0.97,0.32,2.45
"BE","BE",2022,32,"All",5,541,57.0038,108.2,58.234,158.166,0.0114,0.0043,0.0263,1.23,0.47,2.85
"BC","BC",2022,32,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,32,"Tarsalis",23,91,9.4073,3.9565,0.1118,7.8012,0,0,0.0405,0,0,0.16
"BC","BC",2022,32,"All",23,91,6.875,3.9565,1.1468,6.7662,0,0,0.0405,0,0,0.16
"NW","FC",2022,31,"Pipiens",9,59,6.9302,6.5556,2.0279,11.0833,0,0,0.0414,0,0,0.27
"NW","FC",2022,31,"Tarsalis",9,254,40.487,28.2222,1.7707,54.6737,0,0,0.0133,0,0,0.38
"NW","FC",2022,31,"All",9,313,30.3027,34.7778,14.98,54.5756,0,0,0.0102,0,0,0.35
"NE","FC",2022,31,"Pipiens",10,451,61.1727,45.1,7.1848,83.0152,0,0,0.0067,0,0,0.3
"NE","FC",2022,31,"Tarsalis",10,633,47.5396,63.3,33.8347,92.7653,0,0,0.006,0,0,0.38
"NE","FC",2022,31,"All",10,1084,54.132,108.4,74.8486,141.9514,0,0,0.0032,0,0,0.35
"SE","FC",2022,31,"Pipiens",15,268,20.6393,17.8667,7.4218,28.3116,0.0116,0.0045,0.0256,0.21,0.08,0.46
"SE","FC",2022,31,"Tarsalis",15,550,30.8884,36.6667,21.035,52.2984,0.0018,1e-04,0.009,0.07,0,0.33
"SE","FC",2022,31,"All",15,818,27.5255,54.5333,40.6035,68.4631,0.0062,0.0026,0.0129,0.34,0.14,0.7
"SW","FC",2022,31,"Pipiens",9,61,10.4854,6.7778,0,13.6283,0.0103,0.002,0.0336,0.07,0.01,0.23
"SW","FC",2022,31,"Tarsalis",9,232,24.0457,25.7778,10.0679,41.4877,0.0052,3e-04,0.0274,0.13,0.01,0.71
"SW","FC",2022,31,"All",9,293,20.479,32.5556,19.176,45.9352,0.0081,0.0022,0.0224,0.26,0.07,0.73
"FC","FC",2022,31,"Pipiens",43,839,34.6633,19.5116,9.1508,29.8724,0.0055,0.0025,0.0108,0.11,0.05,0.21
"FC","FC",2022,31,"Tarsalis",43,1669,37.8092,38.814,27.5129,50.1151,0.0012,2e-04,0.004,0.05,0.01,0.16
"FC","FC",2022,31,"All",43,2508,37.3404,58.3256,47.1647,69.4865,0.0031,0.0015,0.0057,0.18,0.09,0.33
"LV","LV",2022,31,"Pipiens",6,111,29.2763,18.5,0,41.9259,0.0089,6e-04,0.0442,0.16,0.01,0.82
"LV","LV",2022,31,"Tarsalis",6,781,86.6774,130.1667,60.8103,199.5231,0.0073,0.0028,0.0165,0.95,0.36,2.15
"LV","LV",2022,31,"All",6,892,84.8842,148.6667,80.7452,216.5882,0.0077,0.0032,0.0162,1.14,0.48,2.41
"BE","BE",2022,31,"Pipiens",5,26,9.985,5.2,0,13.9522,0,0,0.1332,0,0,0.69
"BE","BE",2022,31,"Tarsalis",5,293,50.322,58.6,14.4908,102.7092,0.0035,2e-04,0.0176,0.21,0.01,1.03
"BE","BE",2022,31,"All",5,319,44.2931,63.8,24.9754,102.6246,0.0032,2e-04,0.0161,0.2,0.01,1.03
"BC","BC",2022,31,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,31,"Tarsalis",23,136,13.2525,5.913,0.4969,11.3291,0,0,0.0275,0,0,0.16
"BC","BC",2022,31,"All",23,136,9.7364,5.913,1.9338,9.8922,0,0,0.0275,0,0,0.16
"NW","FC",2022,30,"Pipiens",9,56,6.7782,6.2222,1.7938,10.6506,0,0,0.0335,0,0,0.21
"NW","FC",2022,30,"Tarsalis",9,178,18.7602,19.7778,7.5211,32.0345,0,0,0.0185,0,0,0.37
"NW","FC",2022,30,"All",9,234,15.3585,26,15.9658,36.0342,0,0,0.012,0,0,0.31
"NE","FC",2022,30,"Pipiens",10,676,141.6735,67.6,0,155.4101,0.0014,1e-04,0.007,0.09,0.01,0.47
"NE","FC",2022,30,"Tarsalis",10,479,34.9713,47.9,26.2246,69.5754,0.0021,1e-04,0.0099,0.1,0,0.47
"NE","FC",2022,30,"All",10,1155,100.9403,115.5,52.9366,178.0634,0.0017,3e-04,0.0056,0.2,0.03,0.65
"SE","FC",2022,30,"Pipiens",15,184,13.3709,12.2667,5.5001,19.0333,0.0036,2e-04,0.0176,0.04,0,0.22
"SE","FC",2022,30,"Tarsalis",15,698,30.9143,46.5333,30.8885,62.1781,0.0014,1e-04,0.0071,0.07,0,0.33
"SE","FC",2022,30,"All",15,882,29.1779,58.8,44.0339,73.5661,0.0021,4e-04,0.0069,0.12,0.02,0.41
"SW","FC",2022,30,"Pipiens",8,25,3.6425,3.125,0.6009,5.6491,0,0,0.0464,0,0,0.14
"SW","FC",2022,30,"Tarsalis",8,209,25.7983,26.125,8.2477,44.0023,0,0,0.0206,0,0,0.54
"SW","FC",2022,30,"All",8,234,21.3974,29.25,14.4224,44.0776,0,0,0.0145,0,0,0.42
"FC","FC",2022,30,"Pipiens",42,941,71.7217,22.4048,0.7137,44.0959,0.0017,3e-04,0.0057,0.04,0.01,0.13
"FC","FC",2022,30,"Tarsalis",42,1564,30.4541,37.2381,28.0277,46.4485,0.0013,2e-04,0.0042,0.05,0.01,0.16
"FC","FC",2022,30,"All",42,2505,55.2705,59.6429,42.9272,76.3586,0.0015,5e-04,0.0036,0.09,0.03,0.21
"LV","LV",2022,30,"Pipiens",6,209,58.8266,34.8333,0,81.9044,0,0,0.0182,0,0,0.63
"LV","LV",2022,30,"Tarsalis",6,737,113.797,122.8333,31.7767,213.8899,0.0042,0.0011,0.0114,0.52,0.14,1.4
"LV","LV",2022,30,"All",6,946,97.8327,157.6667,79.3842,235.9492,0.0033,9e-04,0.0088,0.52,0.14,1.39
"BE","BE",2022,30,"Pipiens",5,12,1.8166,2.4,0.8077,3.9923,0.0788,0.0051,0.3262,0.19,0.01,0.78
"BE","BE",2022,30,"Tarsalis",5,147,13.1072,29.4,17.911,40.889,0,0,0.0255,0,0,0.75
"BE","BE",2022,30,"All",5,159,16.7428,31.8,17.1243,46.4757,0.0058,4e-04,0.027,0.18,0.01,0.86
"BC","BC",2022,30,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,30,"Tarsalis",23,145,13.9331,6.3043,0.61,11.9986,0,0,0.0258,0,0,0.16
"BC","BC",2022,30,"All",23,145,10.2501,6.3043,2.1152,10.4934,0,0,0.0258,0,0,0.16
"NW","FC",2022,29,"Pipiens",9,45,5.6789,5,1.2898,8.7102,0,0,0.0162,0,0,0.08
"NW","FC",2022,29,"Tarsalis",9,358,42.5934,39.7778,11.9501,67.6055,0.0023,1e-04,0.0112,0.09,0,0.45
"NW","FC",2022,29,"All",9,403,34.483,44.7778,22.2489,67.3067,0.0015,1e-04,0.0073,0.07,0,0.33
"NE","FC",2022,29,"Pipiens",10,389,71.9281,38.9,0,83.4815,0,0,0.0072,0,0,0.28
"NE","FC",2022,29,"Tarsalis",10,1364,74.2177,136.4,90.3994,182.4006,0,0,0.0028,0,0,0.38
"NE","FC",2022,29,"All",10,1753,86.9569,175.3,121.4036,229.1964,0,0,0.002,0,0,0.35
"SE","FC",2022,29,"Pipiens",15,69,5.4876,4.6,1.8229,7.3771,0,0,0.0115,0,0,0.05
"SE","FC",2022,29,"Tarsalis",15,1578,112.6754,105.2,48.1784,162.2216,0.0026,9e-04,0.0063,0.27,0.09,0.66
"SE","FC",2022,29,"All",15,1647,93.5994,109.8,62.4322,157.1678,0.0022,7e-04,0.0052,0.24,0.08,0.57
"SW","FC",2022,29,"Pipiens",9,40,5.0772,4.4444,1.1273,7.7615,0,0,0.037,0,0,0.16
"SW","FC",2022,29,"Tarsalis",9,500,68.2864,55.5556,10.9418,100.1694,0,0,0.0088,0,0,0.49
"SW","FC",2022,29,"All",9,540,53.8331,60,24.829,95.171,0,0,0.0072,0,0,0.43
"FC","FC",2022,29,"Pipiens",43,543,36.6593,12.6279,1.6705,23.5853,0,0,0.0032,0,0,0.04
"FC","FC",2022,29,"Tarsalis",43,3800,89.6278,88.3721,61.5826,115.1616,0.0013,5e-04,0.003,0.11,0.04,0.27
"FC","FC",2022,29,"All",43,4343,78.0034,101,77.685,124.315,0.001,4e-04,0.0022,0.1,0.04,0.22
"LV","LV",2022,29,"Pipiens",6,48,9.1652,8,0.6663,15.3337,0,0,0.0741,0,0,0.59
"LV","LV",2022,29,"Tarsalis",6,866,140.9392,144.3333,31.5585,257.1081,0.0024,4e-04,0.0079,0.35,0.06,1.14
"LV","LV",2022,29,"All",6,914,118.8963,152.3333,57.1964,247.4702,0.0023,4e-04,0.0075,0.35,0.06,1.14
"BE","BE",2022,29,"Pipiens",5,12,2.881,2.4,0,4.9253,0,0,0.2588,0,0,0.62
"BE","BE",2022,29,"Tarsalis",5,467,48.7781,93.4,50.6441,136.1559,0,0,0.0082,0,0,0.77
"BE","BE",2022,29,"All",5,479,57.9779,95.8,44.9801,146.6199,0,0,0.008,0,0,0.77
"BC","BC",2022,29,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,29,"Tarsalis",23,169,15.8677,7.3478,0.8629,13.8327,0,0,0.0222,0,0,0.16
"BC","BC",2022,29,"All",23,169,11.7001,7.3478,2.5661,12.1295,0,0,0.0222,0,0,0.16
"NW","FC",2022,28,"Pipiens",9,19,2.3688,2.1111,0.5635,3.6587,0,0,0.0664,0,0,0.14
"NW","FC",2022,28,"Tarsalis",9,402,61.1269,44.6667,4.7305,84.6029,0,0,0.0086,0,0,0.38
"NW","FC",2022,28,"All",9,421,47.3325,46.7778,15.8539,77.7017,0,0,0.0076,0,0,0.36
"NE","FC",2022,28,"Pipiens",10,297,58.8256,29.7,0,66.1605,0,0,0.0094,0,0,0.28
"NE","FC",2022,28,"Tarsalis",10,1398,95.3121,139.8,80.7249,198.8751,0,0,0.0027,0,0,0.38
"NE","FC",2022,28,"All",10,1695,95.5631,169.5,110.2694,228.7306,0,0,0.0021,0,0,0.36
"SE","FC",2022,28,"Pipiens",15,59,5.5609,3.9333,1.1191,6.7475,0,0,0.0279,0,0,0.11
"SE","FC",2022,28,"Tarsalis",15,1533,70.6047,102.2,66.4691,137.9309,0.002,5e-04,0.0055,0.2,0.05,0.56
"SE","FC",2022,28,"All",15,1592,70.1343,106.1333,70.6404,141.6262,0.0019,5e-04,0.005,0.2,0.05,0.53
"SW","FC",2022,28,"Pipiens",9,11,1.2019,1.2222,0.437,2.0074,0,0,0.0918,0,0,0.11
"SW","FC",2022,28,"Tarsalis",9,490,67.1121,54.4444,10.5978,98.291,0,0,0.0085,0,0,0.46
"SW","FC",2022,28,"All",9,501,53.5727,55.6667,20.6659,90.6675,0,0,0.0079,0,0,0.44
"FC","FC",2022,28,"Pipiens",43,386,29.7909,8.9767,0.0723,17.8811,0,0,0.0061,0,0,0.05
"FC","FC",2022,28,"Tarsalis",43,3823,80.8187,88.907,64.7505,113.0635,8e-04,2e-04,0.0022,0.07,0.02,0.2
"FC","FC",2022,28,"All",43,4209,72.6769,97.8837,76.1608,119.6066,7e-04,2e-04,0.0018,0.07,0.02,0.18
"LV","LV",2022,28,"Pipiens",6,20,3.7771,3.3333,0.311,6.3556,0,0,0.1611,0,0,0.54
"LV","LV",2022,28,"Tarsalis",6,809,118.3645,134.8333,40.122,229.5446,0,0,0.0047,0,0,0.63
"LV","LV",2022,28,"All",6,829,105.3129,138.1667,53.8988,222.4346,0,0,0.0046,0,0,0.64
"BE","BE",2022,28,"Pipiens",5,5,1.7321,1,0,2.5183,0,0,0.4899,0,0,0.49
"BE","BE",2022,28,"Tarsalis",5,141,25.5186,28.2,5.832,50.568,0,0,0.0265,0,0,0.75
"BE","BE",2022,28,"All",5,146,22.277,29.2,9.6733,48.7267,0,0,0.0258,0,0,0.75
"BC","BC",2022,28,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,28,"Tarsalis",23,175,15.3141,7.6087,1.35,13.8674,0.006,3e-04,0.0318,0.05,0,0.24
"BC","BC",2022,28,"All",23,175,11.3776,7.6087,2.9588,12.2586,0.006,3e-04,0.0318,0.05,0,0.24
"NW","FC",2022,27,"Pipiens",9,27,3.5,3,0.7133,5.2867,0,0,0.0741,0,0,0.22
"NW","FC",2022,27,"Tarsalis",9,64,7.0435,7.1111,2.5093,11.7129,0,0,0.0507,0,0,0.36
"NW","FC",2022,27,"All",9,91,5.7953,10.1111,6.3248,13.8974,0,0,0.031,0,0,0.31
"NE","FC",2022,27,"Pipiens",10,195,35.1006,19.5,0,41.2556,0,0,0.0154,0,0,0.3
"NE","FC",2022,27,"Tarsalis",10,357,22.3062,35.7,21.8745,49.5255,0,0,0.0106,0,0,0.38
"NE","FC",2022,27,"All",10,552,29.8053,55.2,36.7265,73.6735,0,0,0.0063,0,0,0.35
"SE","FC",2022,27,"Pipiens",15,36,2.3845,2.4,1.1933,3.6067,0,0,0.0318,0,0,0.08
"SE","FC",2022,27,"Tarsalis",15,1405,100.0148,93.6667,43.0522,144.2812,0,0,0.0027,0,0,0.25
"SE","FC",2022,27,"All",15,1441,83.5821,96.0667,53.7683,138.3651,0,0,0.0025,0,0,0.24
"SW","FC",2022,27,"Pipiens",9,6,1,0.6667,0.0134,1.32,0,0,0.2153,0,0,0.14
"SW","FC",2022,27,"Tarsalis",9,119,10.183,13.2222,6.5693,19.8751,0,0,0.0337,0,0,0.45
"SW","FC",2022,27,"All",9,125,9.5392,13.8889,7.6566,20.1212,0,0,0.03,0,0,0.42
"FC","FC",2022,27,"Pipiens",43,264,18.0127,6.1395,0.7556,11.5234,0,0,0.009,0,0,0.06
"FC","FC",2022,27,"Tarsalis",43,1945,69.7177,45.2326,24.3942,66.071,0,0,0.002,0,0,0.09
"FC","FC",2022,27,"All",43,2209,54.3007,51.3721,35.1418,67.6024,0,0,0.0016,0,0,0.08
"LV","LV",2022,27,"Pipiens",6,7,1.6021,1.1667,0,2.4486,0,0,0.3903,0,0,0.46
"LV","LV",2022,27,"Tarsalis",6,451,59.1284,75.1667,27.8541,122.4793,0,0,0.0084,0,0,0.63
"LV","LV",2022,27,"All",6,458,55.5319,76.3333,31.8985,120.7681,0,0,0.0083,0,0,0.63
"BE","BE",2022,27,"Pipiens",5,4,1.3038,0.8,0,1.9428,0,0,0.5615,0,0,0.45
"BE","BE",2022,27,"Tarsalis",5,176,23.6263,35.2,14.4906,55.9094,0,0,0.0214,0,0,0.75
"BE","BE",2022,27,"All",5,180,24.0324,36,14.9347,57.0653,0,0,0.021,0,0,0.76
"BC","BC",2022,27,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,27,"Tarsalis",23,140,14.513,6.087,0.1557,12.0183,0,0,0.0199,0,0,0.12
"BC","BC",2022,27,"All",23,140,10.6039,6.087,1.7533,10.4207,0,0,0.0199,0,0,0.12
"NW","FC",2022,26,"Pipiens",9,30,6.8374,3.3333,0,7.8004,0,0,0.0513,0,0,0.17
"NW","FC",2022,26,"Tarsalis",9,31,2.651,3.4444,1.7124,5.1764,0,0,0.1015,0,0,0.35
"NW","FC",2022,26,"All",9,61,5.0309,6.7778,3.4909,10.0647,0,0,0.0353,0,0,0.24
"NE","FC",2022,26,"Pipiens",10,32,6.391,3.2,0,7.1612,0,0,0.1135,0,0,0.36
"NE","FC",2022,26,"Tarsalis",10,85,8.0588,8.5,3.5051,13.4949,0,0,0.0432,0,0,0.37
"NE","FC",2022,26,"All",10,117,7.583,11.7,7,16.4,0,0,0.0323,0,0,0.38
"SE","FC",2022,26,"Pipiens",15,10,0.8997,0.6667,0.2114,1.122,0,0,0.0409,0,0,0.03
"SE","FC",2022,26,"Tarsalis",15,411,25.3456,27.4,14.5734,40.2266,0,0,0.0102,0,0,0.28
"SE","FC",2022,26,"All",15,421,22.2563,28.0667,16.8035,39.3299,0,0,0.0083,0,0,0.23
"SW","FC",2022,26,"Pipiens",9,2,0.441,0.2222,0,0.5103,0,0,0.1759,0,0,0.04
"SW","FC",2022,26,"Tarsalis",9,15,2.0616,1.6667,0.3198,3.0136,0,0,0.3244,0,0,0.54
"SW","FC",2022,26,"All",9,17,1.626,1.8889,0.8266,2.9512,0,0,0.1287,0,0,0.24
"FC","FC",2022,26,"Pipiens",43,74,4.4632,1.7209,0.3869,3.0549,0,0,0.018,0,0,0.03
"FC","FC",2022,26,"Tarsalis",43,542,18.8681,12.6047,6.9651,18.2443,0,0,0.0077,0,0,0.1
"FC","FC",2022,26,"All",43,616,14.6872,14.3256,9.9356,18.7156,0,0,0.0054,0,0,0.08
"LV","LV",2022,26,"Pipiens",6,26,5.6804,4.3333,0,8.8786,0,0,0.1332,0,0,0.58
"LV","LV",2022,26,"Tarsalis",6,305,57.7838,50.8333,4.5966,97.07,0,0,0.0124,0,0,0.63
"LV","LV",2022,26,"All",6,331,46.0661,55.1667,18.3061,92.0273,0,0,0.0115,0,0,0.63
"BE","BE",2022,26,"Pipiens",5,11,4.9193,2.2,0,6.512,0,0,0.2588,0,0,0.57
"BE","BE",2022,26,"Tarsalis",5,238,51.5102,47.6,2.4493,92.7507,0,0,0.016,0,0,0.76
"BE","BE",2022,26,"All",5,249,41.9827,49.8,13.0005,86.5995,0,0,0.0153,0,0,0.76
"BC","BC",2022,26,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,26,"Tarsalis",23,82,9.6192,3.5652,0,7.4965,0,0,0.0448,0,0,0.16
"BC","BC",2022,26,"All",23,82,6.9631,3.5652,0.7195,6.4109,0,0,0.0448,0,0,0.16
"NW","FC",2022,25,"Pipiens",9,6,1.3229,0.6667,0,1.531,0,0,0.3543,0,0,0.24
"NW","FC",2022,25,"Tarsalis",9,18,2.958,2,0.0674,3.9326,0,0,0.1843,0,0,0.37
"NW","FC",2022,25,"All",9,24,2.3263,2.6667,1.1469,4.1865,0,0,0.138,0,0,0.37
"NE","FC",2022,25,"Pipiens",10,39,10.2572,3.9,0,10.2575,0,0,0.0727,0,0,0.28
"NE","FC",2022,25,"Tarsalis",10,171,28.6529,17.1,0,34.8593,0,0,0.022,0,0,0.38
"NE","FC",2022,25,"All",10,210,22.0132,21,7.3561,34.6439,0,0,0.0172,0,0,0.36
"SE","FC",2022,25,"Pipiens",15,8,0.7432,0.5333,0.1572,0.9094,0,0,0.1043,0,0,0.06
"SE","FC",2022,25,"Tarsalis",15,138,8.744,9.2,4.7749,13.6251,0,0,0.0271,0,0,0.25
"SE","FC",2022,25,"All",15,146,7.5234,9.7333,5.9259,13.5407,0,0,0.022,0,0,0.21
"SW","FC",2022,25,"Pipiens",9,3,0.7071,0.3333,0,0.7953,0,0,0.4345,0,0,0.14
"SW","FC",2022,25,"Tarsalis",9,20,3.5277,2.2222,0,4.527,0,0,0.1843,0,0,0.41
"SW","FC",2022,25,"All",9,23,2.6525,2.5556,0.8226,4.2886,0,0,0.1487,0,0,0.38
"FC","FC",2022,25,"Pipiens",43,56,5.0263,1.3023,0,2.8046,0,0,0.0393,0,0,0.05
"FC","FC",2022,25,"Tarsalis",43,347,15.5094,8.0698,3.4341,12.7055,0,0,0.0111,0,0,0.09
"FC","FC",2022,25,"All",43,403,11.9551,9.3721,5.7988,12.9454,0,0,0.0087,0,0,0.08
"LV","LV",2022,25,"Pipiens",6,0,0,0,0,0,0,0,0,0,0,0
"LV","LV",2022,25,"Tarsalis",6,82,20.324,13.6667,0,29.9293,0,0,0.0448,0,0,0.61
"LV","LV",2022,25,"All",6,82,15.4498,13.6667,1.3043,26.0291,0,0,0.0448,0,0,0.61
"BE","BE",2022,25,"Pipiens",5,1,0.4472,0.2,0,0.592,0,0,0,0,0,0
"BE","BE",2022,25,"Tarsalis",5,33,8.8204,6.6,0,14.3314,0,0,0.1043,0,0,0.69
"BE","BE",2022,25,"All",5,34,6.7856,6.8,0.8522,12.7478,0,0,0.1043,0,0,0.71
"BC","BC",2022,25,"Pipiens",23,0,0,0,0,0,0,0,0,0,0,0
"BC","BC",2022,25,"Tarsalis",23,73,8.3484,3.1739,0,6.5858,0,0,0.05,0,0,0.16
"BC","BC",2022,25,"All",23,73,6.0537,3.1739,0.6998,5.648,0,0,0.05,0,0,0.16
"NW","FC",2022,24,"Pipiens",9,13,2.651,1.4444,0,3.1764,0,0,0.1611,0,0,0.23
"NW","FC",2022,24,"Tarsalis",9,63,11.9059,7,0,14.7785,0,0,0.0535,0,0,0.37
"NW","FC",2022,24,"All",9,76,8.8421,8.4444,2.6676,14.2212,0,0,0.0418,0,0,0.35
"NE","FC",2022,24,"Pipiens",10,7,1.3375,0.7,0,1.529,0,0,0.1206,0,0,0.08
"NE","FC",2022,24,"Tarsalis",10,127,10.0228,12.7,6.4878,18.9122,0,0,0.0296,0,0,0.38
"NE","FC",2022,24,"All",10,134,9.2912,13.4,7.6413,19.1587,0,0,0.0243,0,0,0.33
"SE","FC",2022,24,"Pipiens",15,4,0.7037,0.2667,0,0.6228,0,0,0.0838,0,0,0.02
"SE","FC",2022,24,"Tarsalis",15,81,7.3756,5.4,1.6674,9.1326,0,0,0.0464,0,0,0.25
"SE","FC",2022,24,"All",15,85,5.772,5.6667,2.7457,8.5877,0,0,0.0308,0,0,0.17
"SW","FC",2022,24,"Pipiens",9,5,0.7265,0.5556,0.081,1.0302,0,0,0.4899,0,0,0.27
"SW","FC",2022,24,"Tarsalis",9,30,3.937,3.3333,0.7611,5.9055,0,0,0.1431,0,0,0.48
"SW","FC",2022,24,"All",9,35,3.096,3.8889,1.8662,5.9116,0,0,0.1246,0,0,0.48
"FC","FC",2022,24,"Pipiens",43,29,1.4755,0.6744,0.2334,1.1154,0,0,0.0393,0,0,0.03
"FC","FC",2022,24,"Tarsalis",43,301,9.0079,7,4.3076,9.6924,0,0,0.0128,0,0,0.09
"FC","FC",2022,24,"All",43,330,7.1618,7.6744,5.5338,9.815,0,0,0.0098,0,0,0.08
"LV","LV",2022,24,"Pipiens",6,3,0.8367,0.5,0,1.1695,0,0,0.6576,0,0,0.33
"LV","LV",2022,24,"Tarsalis",6,118,23.8551,19.6667,0.5786,38.7548,0,0,0.0315,0,0,0.62
"LV","LV",2022,24,"All",6,121,18.9519,20.1667,5.002,35.3314,0,0,0.031,0,0,0.63
"BE","BE",2022,24,"Pipiens",5,3,1.3416,0.6,0,1.776,0,0,0.5615,0,0,0.34
"BE","BE",2022,24,"Tarsalis",5,57,7.3689,11.4,4.9409,17.8591,0,0,0.0631,0,0,0.72
"BE","BE",2022,24,"All",5,60,7.5719,12,5.3629,18.6371,0,0,0.0602,0,0,0.72
