"well_position","ct_threshold","year","week","plate","copies_SLEV","copies_WNV","cq_SLEV","cq","csu_id"
"E9","34000","24","37","plate_1",0,1.24,55.55,37.48,"RMRP-00668"
"E10","34000","24","37","plate_1",0,504.96,55.55,28.99,"RMRP-00676"
"E11","34000","24","37","plate_1",0,1.43,55.55,37.28,"BOU-00265"
"E12","34000","24","37","plate_1",100,3.94,31.48,35.84,"slev_std_1e2"
"F1","34000","24","37","plate_1",0,9.33,55.55,34.63,"CSU-23107"
"F2","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23115"
"F3","34000","24","37","plate_1",0,0.32,55.55,39.38,"CSU-23123"
"F4","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23131"
"F5","34000","24","37","plate_1",0,0.61,55.55,38.47,"CSU-23139"
"F6","34000","24","37","plate_1",0,3.28,55.55,36.1,"CSU-23147"
"F7","34000","24","37","plate_1",0,0.49,55.55,38.79,"CSU-23155"
"F8","34000","24","37","plate_1",0,2.7,55.55,36.38,"CSU-23163"
"F9","34000","24","37","plate_1",0,17363.43,55.55,23.99,"RMRP-00669"
"F10","34000","24","37","plate_1",2.06,2.03,36.94,36.78,"RMRP-00677"
"F12","34000","24","37","plate_1",10000,46.3,25.17,32.36,"slev_std_1e4"
"G1","34000","24","37","plate_1",0.56,2.71,38.76,36.37,"CSU-23108"
"G2","34000","24","37","plate_1",0,0.92,55.55,37.89,"CSU-23116"
"G3","34000","24","37","plate_1",0,0.61,55.55,38.49,"CSU-23124"
"G4","34000","24","37","plate_1",0,3.16,55.55,36.16,"CSU-23132"
"G5","34000","24","37","plate_1",0,2.48,55.55,36.5,"CSU-23140"
"G6","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23148"
"G7","34000","24","37","plate_1",0,0.49,55.55,38.78,"CSU-23156"
"G8","34000","24","37","plate_1",0,0.7,55.55,38.29,"CSU-23164"
"G9","34000","24","37","plate_1",0,87541.94,55.55,21.7,"RMRP-00670"
"G10","34000","24","37","plate_1",0,0.25,55.55,39.72,"RMRP-00678"
"G12","34000","24","37","plate_1",0,2.53,55.55,36.47,"neg pcr ctrl"
"H1","34000","24","37","plate_1",0,1.01,55.55,37.77,"CSU-23109"
"H2","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23117"
"H3","34000","24","37","plate_1",0,9.62,55.55,34.58,"CSU-23125"
"H4","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23133"
"H5","34000","24","37","plate_1",0,2.39,55.55,36.55,"CSU-23141"
"H6","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23149"
"H7","34000","24","37","plate_1",0,1.23,55.55,37.49,"CSU-23157"
"H8","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23165"
"H9","34000","24","37","plate_1",0,5.24,55.55,35.44,"RMRP-00671"
"H10","34000","24","37","plate_1",0,127.83,55.55,30.93,"RMRP-00679"
"H11","34000","24","37","plate_1",2416655.5,26467244,17.42,13.64,"pos extract ctl"
"H12","34000","24","37","plate_1",0,0,55.55,55.55,"neg extract ctl"
