"zone","zone2","year","week","spp","trap_L","mosq_L","abund","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"BC","BC",2016,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,26,"Pipiens",9,22,2.44,0,0,0.0964,0,0,0.24
"NW","FC",2016,26,"Tarsalis",9,38,4.22,0,0,0.1015,0,0,0.43
"NW","FC",2016,26,"All",9,60,6.67,0,0,0.052,0,0,0.35
"NE","FC",2016,26,"Pipiens",10,53,5.3,0,0,0.0216,0,0,0.11
"NE","FC",2016,26,"Tarsalis",10,145,14.5,0,0,0.026,0,0,0.38
"NE","FC",2016,26,"All",10,198,19.8,0,0,0.0119,0,0,0.24
"SE","FC",2016,26,"Pipiens",15,39,2.6,0,0,0.0275,0,0,0.07
"SE","FC",2016,26,"Tarsalis",15,367,24.47,0,0,0.0104,0,0,0.25
"SE","FC",2016,26,"All",15,406,27.07,0,0,0.0076,0,0,0.21
"SW","FC",2016,26,"Pipiens",9,11,1.22,0,0,0.1287,0,0,0.16
"SW","FC",2016,26,"Tarsalis",9,30,3.33,0,0,0.117,0,0,0.39
"SW","FC",2016,26,"All",9,41,4.56,0,0,0.0653,0,0,0.3
"FC","FC",2016,26,"Pipiens",43,125,2.91,0,0,0.0102,0,0,0.03
"FC","FC",2016,26,"Tarsalis",43,580,13.49,0,0,0.0066,0,0,0.09
"FC","FC",2016,26,"All",43,705,16.4,0,0,0.004,0,0,0.07
"LV","LV",2016,26,"Pipiens",6,3,0.5,0,0,0.5615,0,0,0.28
"LV","LV",2016,26,"Tarsalis",6,369,61.5,0.0027,2e-04,0.0137,0.17,0.01,0.84
"LV","LV",2016,26,"All",6,372,62,0.0027,2e-04,0.0136,0.17,0.01,0.84
"BE","BE",2016,26,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,26,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,26,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,26,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,26,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,26,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,27,"Pipiens",9,65,7.22,0,0,0.0154,0,0,0.11
"NW","FC",2016,27,"Tarsalis",9,47,5.22,0,0,0.0756,0,0,0.39
"NW","FC",2016,27,"All",9,112,12.44,0,0,0.013,0,0,0.16
"NE","FC",2016,27,"Pipiens",10,100,10,0,0,0.0198,0,0,0.2
"NE","FC",2016,27,"Tarsalis",10,163,16.3,0,0,0.023,0,0,0.37
"NE","FC",2016,27,"All",10,263,26.3,0,0,0.0108,0,0,0.28
"SE","FC",2016,27,"Pipiens",15,86,5.73,0.005,3e-04,0.0246,0.03,0,0.14
"SE","FC",2016,27,"Tarsalis",15,569,37.93,0.0017,1e-04,0.0082,0.06,0,0.31
"SE","FC",2016,27,"All",15,655,43.67,0.0026,5e-04,0.0084,0.11,0.02,0.37
"SW","FC",2016,27,"Pipiens",9,12,1.33,0,0,0.2425,0,0,0.32
"SW","FC",2016,27,"Tarsalis",9,4,0.44,0,0,0.5615,0,0,0.25
"SW","FC",2016,27,"All",9,16,1.78,0,0,0.2039,0,0,0.36
"FC","FC",2016,27,"Pipiens",43,263,6.12,0.0015,1e-04,0.0075,0.01,0,0.05
"FC","FC",2016,27,"Tarsalis",43,783,18.21,0.0013,1e-04,0.006,0.02,0,0.11
"FC","FC",2016,27,"All",43,1046,24.33,0.0014,3e-04,0.0046,0.03,0.01,0.11
"LV","LV",2016,27,"Pipiens",6,17,2.83,0,0,0.1936,0,0,0.55
"LV","LV",2016,27,"Tarsalis",6,177,29.5,0.0058,3e-04,0.0297,0.17,0.01,0.88
"LV","LV",2016,27,"All",6,194,32.33,0.0053,3e-04,0.0271,0.17,0.01,0.88
"BE","BE",2016,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,28,"Pipiens",9,132,14.67,0,0,0.0151,0,0,0.22
"NW","FC",2016,28,"Tarsalis",9,340,37.78,0,0,0.0112,0,0,0.42
"NW","FC",2016,28,"All",9,472,52.44,0,0,0.0065,0,0,0.34
"NE","FC",2016,28,"Pipiens",10,88,8.8,0.0049,3e-04,0.025,0.04,0,0.22
"NE","FC",2016,28,"Tarsalis",10,579,57.9,0,0,0.0065,0,0,0.38
"NE","FC",2016,28,"All",10,667,66.7,0.0013,1e-04,0.0062,0.09,0.01,0.41
"SE","FC",2016,28,"Pipiens",15,48,3.2,0,0,0.0253,0,0,0.08
"SE","FC",2016,28,"Tarsalis",15,663,44.2,0,0,0.0058,0,0,0.26
"SE","FC",2016,28,"All",15,711,47.4,0,0,0.0047,0,0,0.22
"SW","FC",2016,28,"Pipiens",9,29,3.22,0,0,0.0393,0,0,0.13
"SW","FC",2016,28,"Tarsalis",9,77,8.56,0,0,0.0487,0,0,0.42
"SW","FC",2016,28,"All",9,106,11.78,0,0,0.0222,0,0,0.26
"FC","FC",2016,28,"Pipiens",43,297,6.91,0.0014,1e-04,0.007,0.01,0,0.05
"FC","FC",2016,28,"Tarsalis",43,1659,38.58,0,0,0.0023,0,0,0.09
"FC","FC",2016,28,"All",43,1956,45.49,4e-04,0,0.0021,0.02,0,0.1
"LV","LV",2016,28,"Pipiens",6,10,1.67,0,0,0.2775,0,0,0.46
"LV","LV",2016,28,"Tarsalis",6,465,77.5,0,0,0.0082,0,0,0.64
"LV","LV",2016,28,"All",6,475,79.17,0,0,0.008,0,0,0.63
"BE","BE",2016,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,29,"Pipiens",9,106,11.78,0,0,0.0248,0,0,0.29
"NW","FC",2016,29,"Tarsalis",9,310,34.44,0.0033,2e-04,0.0166,0.11,0.01,0.57
"NW","FC",2016,29,"All",9,416,46.22,0.0022,1e-04,0.0109,0.1,0,0.5
"NE","FC",2016,29,"Pipiens",10,151,15.1,0.0029,2e-04,0.0146,0.04,0,0.22
"NE","FC",2016,29,"Tarsalis",10,537,53.7,0,0,0.0071,0,0,0.38
"NE","FC",2016,29,"All",10,688,68.8,0.0011,1e-04,0.0055,0.08,0.01,0.38
"SE","FC",2016,29,"Pipiens",15,43,2.87,0.005,3e-04,0.0258,0.01,0,0.07
"SE","FC",2016,29,"Tarsalis",15,306,20.4,0,0,0.0124,0,0,0.25
"SE","FC",2016,29,"All",15,349,23.27,0.002,1e-04,0.0098,0.05,0,0.23
"SW","FC",2016,29,"Pipiens",9,14,1.56,0,0,0.0082,0,0,0.01
"SW","FC",2016,29,"Tarsalis",9,128,14.22,0,0,0.0291,0,0,0.41
"SW","FC",2016,29,"All",9,142,15.78,0,0,0.0064,0,0,0.1
"FC","FC",2016,29,"Pipiens",43,314,7.3,0.0017,3e-04,0.0058,0.01,0,0.04
"FC","FC",2016,29,"Tarsalis",43,1281,29.79,8e-04,0,0.0038,0.02,0,0.11
"FC","FC",2016,29,"All",43,1595,37.09,0.0012,3e-04,0.0034,0.04,0.01,0.13
"LV","LV",2016,29,"Pipiens",6,15,2.5,0,0,0.2153,0,0,0.54
"LV","LV",2016,29,"Tarsalis",6,376,62.67,0.0027,2e-04,0.0135,0.17,0.01,0.85
"LV","LV",2016,29,"All",6,391,65.17,0.0026,2e-04,0.013,0.17,0.01,0.85
"BE","BE",2016,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,30,"Pipiens",9,170,18.89,0,0,0.0098,0,0,0.19
"NW","FC",2016,30,"Tarsalis",9,248,27.56,0,0,0.0153,0,0,0.42
"NW","FC",2016,30,"All",9,418,46.44,0,0,0.006,0,0,0.28
"NE","FC",2016,30,"Pipiens",10,136,13.6,0,0,0.013,0,0,0.18
"NE","FC",2016,30,"Tarsalis",10,430,43,0.0023,1e-04,0.0113,0.1,0,0.49
"NE","FC",2016,30,"All",10,566,56.6,0.0014,1e-04,0.0067,0.08,0.01,0.38
"SE","FC",2016,30,"Pipiens",15,73,4.87,0.0178,0.0059,0.045,0.09,0.03,0.22
"SE","FC",2016,30,"Tarsalis",15,725,48.33,0.0079,0.003,0.018,0.38,0.14,0.87
"SE","FC",2016,30,"All",15,798,53.2,0.0107,0.0053,0.0199,0.57,0.28,1.06
"SW","FC",2016,30,"Pipiens",9,24,2.67,0,0,0.0428,0,0,0.11
"SW","FC",2016,30,"Tarsalis",9,158,17.56,0,0,0.0239,0,0,0.42
"SW","FC",2016,30,"All",9,182,20.22,0,0,0.0156,0,0,0.32
"FC","FC",2016,30,"Pipiens",43,403,9.37,0.004,0.0013,0.0096,0.04,0.01,0.09
"FC","FC",2016,30,"Tarsalis",43,1561,36.3,0.0041,0.0017,0.0086,0.15,0.06,0.31
"FC","FC",2016,30,"All",43,1964,45.67,0.0041,0.0021,0.0073,0.19,0.1,0.33
"LV","LV",2016,30,"Pipiens",6,19,3.17,0,0,0.1682,0,0,0.53
"LV","LV",2016,30,"Tarsalis",6,569,94.83,0.0037,7e-04,0.0124,0.35,0.07,1.18
"LV","LV",2016,30,"All",6,588,98,0.0036,6e-04,0.012,0.35,0.06,1.18
"BE","BE",2016,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,31,"Pipiens",9,199,22.11,0,0,0.0166,0,0,0.37
"NW","FC",2016,31,"Tarsalis",9,324,36,0.0068,0.0012,0.0233,0.24,0.04,0.84
"NW","FC",2016,31,"All",9,523,58.11,0.0038,7e-04,0.0129,0.22,0.04,0.75
"NE","FC",2016,31,"Pipiens",10,245,24.5,0.0184,0.0068,0.0447,0.45,0.17,1.1
"NE","FC",2016,31,"Tarsalis",10,345,34.5,0,0,0.011,0,0,0.38
"NE","FC",2016,31,"All",10,590,59,0.008,0.003,0.0181,0.47,0.18,1.07
"SE","FC",2016,31,"Pipiens",15,110,7.33,0.0256,0.0109,0.0565,0.19,0.08,0.41
"SE","FC",2016,31,"Tarsalis",15,767,51.13,0.0042,0.0011,0.0116,0.21,0.06,0.59
"SE","FC",2016,31,"All",15,877,58.47,0.0096,0.0048,0.0177,0.56,0.28,1.03
"SW","FC",2016,31,"Pipiens",9,30,3.33,0,0,0.0265,0,0,0.09
"SW","FC",2016,31,"Tarsalis",9,207,23,0.0165,0.0047,0.0455,0.38,0.11,1.05
"SW","FC",2016,31,"All",9,237,26.33,0.0092,0.0026,0.0249,0.24,0.07,0.66
"FC","FC",2016,31,"Pipiens",43,584,13.58,0.0126,0.0067,0.0223,0.17,0.09,0.3
"FC","FC",2016,31,"Tarsalis",43,1643,38.21,0.0053,0.0025,0.0101,0.2,0.1,0.39
"FC","FC",2016,31,"All",43,2227,51.79,0.0081,0.005,0.0124,0.42,0.26,0.64
"LV","LV",2016,31,"Pipiens",6,23,3.83,0,0,0.1431,0,0,0.55
"LV","LV",2016,31,"Tarsalis",6,355,59.17,0,0,0.0107,0,0,0.63
"LV","LV",2016,31,"All",6,378,63,0,0,0.0101,0,0,0.64
"BE","BE",2016,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,32,"Pipiens",9,290,32.22,0.005,9e-04,0.0171,0.16,0.03,0.55
"NW","FC",2016,32,"Tarsalis",9,226,25.11,0.0086,0.0017,0.027,0.22,0.04,0.68
"NW","FC",2016,32,"All",9,516,57.33,0.0065,0.0022,0.0157,0.37,0.13,0.9
"NE","FC",2016,32,"Pipiens",10,321,32.1,0.0083,0.0023,0.0219,0.27,0.07,0.7
"NE","FC",2016,32,"Tarsalis",10,634,63.4,0.0051,0.0014,0.0139,0.32,0.09,0.88
"NE","FC",2016,32,"All",10,955,95.5,0.0064,0.0027,0.0132,0.61,0.26,1.26
"SE","FC",2016,32,"Pipiens",15,95,6.33,0.0268,0.011,0.0625,0.17,0.07,0.4
"SE","FC",2016,32,"Tarsalis",15,495,33,0.0065,0.0017,0.018,0.21,0.06,0.59
"SE","FC",2016,32,"All",15,590,39.33,0.0133,0.0066,0.0251,0.52,0.26,0.99
"SW","FC",2016,32,"Pipiens",9,32,3.56,0.0174,0.0035,0.0602,0.06,0.01,0.21
"SW","FC",2016,32,"Tarsalis",9,139,15.44,0.0079,4e-04,0.0434,0.12,0.01,0.67
"SW","FC",2016,32,"All",9,171,19,0.0133,0.0035,0.0382,0.25,0.07,0.73
"FC","FC",2016,32,"Pipiens",43,738,17.16,0.0123,0.007,0.0206,0.21,0.12,0.35
"FC","FC",2016,32,"Tarsalis",43,1494,34.74,0.0066,0.0033,0.0121,0.23,0.11,0.42
"FC","FC",2016,32,"All",43,2232,51.91,0.0092,0.0059,0.0136,0.48,0.31,0.71
"LV","LV",2016,32,"Pipiens",6,19,3.17,0.0568,0.0037,0.3164,0.18,0.01,1
"LV","LV",2016,32,"Tarsalis",6,414,69,0.0051,9e-04,0.017,0.35,0.06,1.17
"LV","LV",2016,32,"All",6,433,72.17,0.0074,0.002,0.0201,0.53,0.14,1.45
"BE","BE",2016,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,33,"Pipiens",9,221,24.56,0.0033,2e-04,0.0166,0.08,0,0.41
"NW","FC",2016,33,"Tarsalis",9,209,23.22,0.0105,0.0019,0.0357,0.24,0.04,0.83
"NW","FC",2016,33,"All",9,430,47.78,0.0063,0.0017,0.0173,0.3,0.08,0.83
"NE","FC",2016,33,"Pipiens",10,425,42.5,0.0114,0.0054,0.022,0.48,0.23,0.93
"NE","FC",2016,33,"Tarsalis",10,516,51.6,0.0088,0.0029,0.0216,0.45,0.15,1.11
"NE","FC",2016,33,"All",10,941,94.1,0.0105,0.0058,0.0181,0.99,0.55,1.7
"SE","FC",2016,33,"Pipiens",15,96,6.4,0.0155,0.0041,0.0456,0.1,0.03,0.29
"SE","FC",2016,33,"Tarsalis",15,394,26.27,0.0119,0.0039,0.0295,0.31,0.1,0.77
"SE","FC",2016,33,"All",15,490,32.67,0.0136,0.006,0.0277,0.44,0.2,0.9
"SW","FC",2016,33,"Pipiens",9,20,2.22,0.0472,0.0088,0.2721,0.1,0.02,0.6
"SW","FC",2016,33,"Tarsalis",9,85,9.44,0,0,0.0432,0,0,0.41
"SW","FC",2016,33,"All",9,105,11.67,0.0151,0.0027,0.0528,0.18,0.03,0.62
"FC","FC",2016,33,"Pipiens",43,762,17.72,0.0117,0.0067,0.0193,0.21,0.12,0.34
"FC","FC",2016,33,"Tarsalis",43,1204,28,0.0097,0.005,0.0174,0.27,0.14,0.49
"FC","FC",2016,33,"All",43,1966,45.72,0.0108,0.0071,0.016,0.49,0.32,0.73
"LV","LV",2016,33,"Pipiens",6,16,2.67,0,0,0.2039,0,0,0.54
"LV","LV",2016,33,"Tarsalis",6,289,48.17,0.0078,0.0014,0.0275,0.38,0.07,1.32
"LV","LV",2016,33,"All",6,305,50.83,0.0074,0.0013,0.0259,0.38,0.07,1.32
"BE","BE",2016,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,34,"Pipiens",9,60,6.67,0.0175,0.0056,0.0479,0.12,0.04,0.32
"NW","FC",2016,34,"Tarsalis",9,87,9.67,0,0,0.0423,0,0,0.41
"NW","FC",2016,34,"All",9,147,16.33,0.0125,0.004,0.0327,0.2,0.07,0.53
"NE","FC",2016,34,"Pipiens",10,68,6.8,0.0129,0.0024,0.0424,0.09,0.02,0.29
"NE","FC",2016,34,"Tarsalis",10,27,2.7,0,0,0.1246,0,0,0.34
"NE","FC",2016,34,"All",10,95,9.5,0.0111,0.002,0.0364,0.11,0.02,0.35
"SE","FC",2016,34,"Pipiens",15,49,3.27,0.0165,0.0045,0.0466,0.05,0.01,0.15
"SE","FC",2016,34,"Tarsalis",15,124,8.27,0.0167,0.0031,0.0543,0.14,0.03,0.45
"SE","FC",2016,34,"All",15,173,11.53,0.0172,0.0065,0.0384,0.2,0.07,0.44
"SW","FC",2016,34,"Pipiens",9,9,1,0,0,0.052,0,0,0.05
"SW","FC",2016,34,"Tarsalis",9,68,7.56,0,0,0.0542,0,0,0.41
"SW","FC",2016,34,"All",9,77,8.56,0,0,0.0273,0,0,0.23
"FC","FC",2016,34,"Pipiens",43,186,4.33,0.0148,0.0073,0.0279,0.06,0.03,0.12
"FC","FC",2016,34,"Tarsalis",43,306,7.12,0.0066,0.0012,0.0213,0.05,0.01,0.15
"FC","FC",2016,34,"All",43,492,11.44,0.0122,0.0064,0.0215,0.14,0.07,0.25
"LV","LV",2016,34,"Pipiens",8,32,4,0.0164,0.0043,0.0508,0.07,0.02,0.2
"LV","LV",2016,34,"Tarsalis",8,153,19.12,0.0137,0.0027,0.0448,0.26,0.05,0.86
"LV","LV",2016,34,"All",8,185,23.12,0.0159,0.006,0.037,0.37,0.14,0.86
"BE","BE",2016,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,35,"Pipiens",9,111,12.33,0.0067,4e-04,0.0312,0.08,0,0.38
"NW","FC",2016,35,"Tarsalis",9,25,2.78,0,0,0.1431,0,0,0.4
"NW","FC",2016,35,"All",9,136,15.11,0.0059,4e-04,0.0274,0.09,0.01,0.41
"NE","FC",2016,35,"Pipiens",10,128,12.8,0.0116,0.0022,0.0382,0.15,0.03,0.49
"NE","FC",2016,35,"Tarsalis",10,28,2.8,0,0,0.1206,0,0,0.34
"NE","FC",2016,35,"All",10,156,15.6,0.01,0.0019,0.0331,0.16,0.03,0.52
"SE","FC",2016,35,"Pipiens",15,64,4.27,0.0284,0.0079,0.082,0.12,0.03,0.35
"SE","FC",2016,35,"Tarsalis",15,108,7.2,0.0092,6e-04,0.0437,0.07,0,0.31
"SE","FC",2016,35,"All",15,172,11.47,0.0192,0.0063,0.047,0.22,0.07,0.54
"SW","FC",2016,35,"Pipiens",9,8,0.89,0,0,0.2281,0,0,0.2
"SW","FC",2016,35,"Tarsalis",9,15,1.67,0,0,0.2281,0,0,0.38
"SW","FC",2016,35,"All",9,23,2.56,0,0,0.1287,0,0,0.33
"FC","FC",2016,35,"Pipiens",43,311,7.23,0.0144,0.0061,0.0296,0.1,0.04,0.21
"FC","FC",2016,35,"Tarsalis",43,176,4.09,0.0058,3e-04,0.0279,0.02,0,0.11
"FC","FC",2016,35,"All",43,487,11.33,0.012,0.0054,0.0236,0.14,0.06,0.27
"LV","LV",2016,35,"Pipiens",6,8,1.33,0,0,0.3244,0,0,0.43
"LV","LV",2016,35,"Tarsalis",6,53,8.83,0,0,0.0676,0,0,0.6
"LV","LV",2016,35,"All",6,61,10.17,0,0,0.0592,0,0,0.6
"BE","BE",2016,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,36,"Pipiens",9,124,13.78,0,0,0,0,0,0
"NW","FC",2016,36,"Tarsalis",9,57,6.33,0,0,0,0,0,0
"NW","FC",2016,36,"All",9,181,20.11,0,0,0,0,0,0
"NE","FC",2016,36,"Pipiens",10,218,21.8,0,0,0,0,0,0
"NE","FC",2016,36,"Tarsalis",10,38,3.8,0,0,0,0,0,0
"NE","FC",2016,36,"All",10,256,25.6,0,0,0,0,0,0
"SE","FC",2016,36,"Pipiens",15,33,2.2,0,0,0,0,0,0
"SE","FC",2016,36,"Tarsalis",15,35,2.33,0,0,0,0,0,0
"SE","FC",2016,36,"All",15,68,4.53,0,0,0,0,0,0
"SW","FC",2016,36,"Pipiens",9,12,1.33,0,0,0,0,0,0
"SW","FC",2016,36,"Tarsalis",9,29,3.22,0,0,0,0,0,0
"SW","FC",2016,36,"All",9,41,4.56,0,0,0,0,0,0
"FC","FC",2016,36,"Pipiens",43,387,9,0,0,0,0,0,0
"FC","FC",2016,36,"Tarsalis",43,159,3.7,0,0,0,0,0,0
"FC","FC",2016,36,"All",43,546,12.7,0,0,0,0,0,0
"LV","LV",2016,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2016,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2016,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2016,37,"Pipiens",9,179,19.89,0.0048,3e-04,0.0232,0.1,0.01,0.46
"NW","FC",2016,37,"Tarsalis",9,18,2,0,0,0.1936,0,0,0.39
"NW","FC",2016,37,"All",9,197,21.89,0.0045,3e-04,0.0216,0.1,0.01,0.47
"NE","FC",2016,37,"Pipiens",10,79,7.9,0,0,0.0377,0,0,0.3
"NE","FC",2016,37,"Tarsalis",10,25,2.5,0,0,0.1431,0,0,0.36
"NE","FC",2016,37,"All",10,104,10.4,0,0,0.0308,0,0,0.32
"SE","FC",2016,37,"Pipiens",15,15,1,0,0,0.1487,0,0,0.15
"SE","FC",2016,37,"Tarsalis",15,17,1.13,0,0,0.2281,0,0,0.26
"SE","FC",2016,37,"All",15,32,2.13,0,0,0.0989,0,0,0.21
"SW","FC",2016,37,"Pipiens",9,4,0.44,0,0,0.6576,0,0,0.29
"SW","FC",2016,37,"Tarsalis",9,6,0.67,0,0,0.4345,0,0,0.29
"SW","FC",2016,37,"All",9,10,1.11,0,0,0.3543,0,0,0.39
"FC","FC",2016,37,"Pipiens",43,277,6.44,0.0031,2e-04,0.0147,0.02,0,0.09
"FC","FC",2016,37,"Tarsalis",43,66,1.53,0,0,0.0631,0,0,0.1
"FC","FC",2016,37,"All",43,343,7.98,0.0026,2e-04,0.0126,0.02,0,0.1
"LV","LV",2016,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2016,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2016,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2016,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2016,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2017,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2017,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2017,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2017,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2017,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2017,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2017,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2017,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2017,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2017,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2017,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2017,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2017,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2017,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2017,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
